"event","date","title"
"http://data.carnegiehall.org/events/62952","2019-06-06T18:00:00","2019 Scholastic Art and Writing Awards National Ceremony"
"http://data.carnegiehall.org/events/62953","2019-06-06T19:30:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/62955","2019-06-06T19:30:00","Chamber Orchestra of New York"
"http://data.carnegiehall.org/events/62956","2019-06-08T12:00:00","American Protégé Summer Gala Concert 2019"
"http://data.carnegiehall.org/events/62957","2019-06-08T19:30:00","American Protégé Summer Gala Concert 2019"
"http://data.carnegiehall.org/events/62958","2019-06-09T14:00:00","Distinguished Concerts Orchestra and Distinguished Concerts Singers International"
"http://data.carnegiehall.org/events/62960","2019-06-09T20:30:00","Masterwork Festival Chorus"
"http://data.carnegiehall.org/events/62962","2019-06-09T15:00:00","AADGT 25th Anniversary Gala Concert: Gifted Young Musicians from Around the World"
"http://data.carnegiehall.org/events/62963","2019-06-07T19:00:00","Eric Grossman, Violin and Richard Steinbach, Piano"
"http://data.carnegiehall.org/events/62964","2019-06-08T13:00:00","National Young Artists Chamber Music and Ensemble Competition Winners Concert"
"http://data.carnegiehall.org/events/62965","2019-06-08T19:30:00","American Fine Arts Festival Winners Concert"
"http://data.carnegiehall.org/events/62966","2019-06-09T11:30:00","American Protégé Winners Recital"
"http://data.carnegiehall.org/events/62967","2019-06-09T15:30:00","American Protégé Winners Recital"
"http://data.carnegiehall.org/events/62968","2019-06-09T19:30:00","American Protégé Winners Recital"
"http://data.carnegiehall.org/events/62969","2019-06-10T20:00:00","Students of Allison Kiger"
"http://data.carnegiehall.org/events/62970","2019-06-10T20:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/62971","2019-06-10T19:00:00","MidAmerica Productions Prelude Concert: Mission Valley Chorus"
"http://data.carnegiehall.org/events/62975","2019-06-11T20:00:00","2019 New York “Sounds of Summer” Music Festival"
"http://data.carnegiehall.org/events/62978","2019-06-11T20:00:00","Carl Patrick Bolleia, Harpsichord and Piano"
"http://data.carnegiehall.org/events/62979","2019-06-12T20:00:00","Mika Stoltzman, Marimba"
"http://data.carnegiehall.org/events/62986","2019-06-13T19:30:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/62988","2019-06-13T20:00:00","Javier Oviedo, Saxophone, with the CSP Orchestra"
"http://data.carnegiehall.org/events/62993","2019-06-15T20:00:00","Reflections on Unity: Choral & Wind Ensembles"
"http://data.carnegiehall.org/events/62995","2019-06-16T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/62996","2019-06-14T19:00:00","The Chamber Music Center of New York 2018-19 Season Finale Concert"
"http://data.carnegiehall.org/events/62997","2019-06-15T13:00:00","Young Pianist Competition of New Jersey 2019 Winners' Recital"
"http://data.carnegiehall.org/events/62998","2019-06-15T19:30:00","American Fine Arts Festival Winners Concert"
"http://data.carnegiehall.org/events/62999","2019-06-16T13:00:00","Pittsburgh Young Artist Piano Recital"
"http://data.carnegiehall.org/events/63000","2019-06-16T19:30:00","American Protégé Winners Recital"
"http://data.carnegiehall.org/events/63002","2019-06-17T12:00:00","Symphonic Series for Bands and Orchestras"
"http://data.carnegiehall.org/events/63006","2019-06-17T20:00:00","Masterwork Festival Chorus and National Children’s Festival Chorus"
"http://data.carnegiehall.org/events/63008","2019-06-17T19:30:00","Prima Volta Music Competition 2019 Winners' Recital"
"http://data.carnegiehall.org/events/63010","2019-06-18T20:00:00","The 30th Annual LISMA International Music Competition Winners Concert"
"http://data.carnegiehall.org/events/48270","2010-02-17T20:00:00","A Chopin Fest featuring J.Y. Song, Inna Faliks, Emma Tahmiziàn, and Cynthia Raim"
"http://data.carnegiehall.org/events/48271","2010-02-18T19:30:00","Arts Leadership in Focus"
"http://data.carnegiehall.org/events/48272","2010-02-20T20:00:00","Juilliard Orchestra"
"http://data.carnegiehall.org/events/48273","2010-02-21T14:00:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/48274","2010-02-21T20:00:00","Denis Matsuev, Piano"
"http://data.carnegiehall.org/events/48275","2010-02-19T20:30:00","Richie Havens, Vocals"
"http://data.carnegiehall.org/events/48276","2010-02-20T19:30:00","Takács Quartet"
"http://data.carnegiehall.org/events/48277","2010-02-19T20:00:00","David Aladashvili, Piano"
"http://data.carnegiehall.org/events/48278","2010-02-20T14:00:00","Raku-Go in New York by Katsura Koharudanji"
"http://data.carnegiehall.org/events/48279","2010-02-20T19:30:00","Raku-Go in New York by Katsura Koharudanji"
"http://data.carnegiehall.org/events/48280","2010-02-21T14:00:00","Alaria Chamber Ensemble"
"http://data.carnegiehall.org/events/48281","2010-02-22T20:00:00","Ensemble Debut Series/ Centennial Celebration Concert with The New York City Chamber Orchestra"
"http://data.carnegiehall.org/events/48282","2010-02-22T20:00:00","Benefit Concert for Haiti featuring Xu Hui and Frank Lévy"
"http://data.carnegiehall.org/events/48284","2010-02-24T20:00:00","Joshua Bell, Violin, and Jeremy Denk, Piano"
"http://data.carnegiehall.org/events/48285","2010-02-24T19:30:00","Musical Olympus Festival Concert"
"http://data.carnegiehall.org/events/48286","2010-02-24T20:00:00","Pascal and Ami Rogé, Piano"
"http://data.carnegiehall.org/events/48287","2010-02-25T20:00:00","Olga Borodina, Mezzo-Soprano, and Dmitri Yefimov, Piano"
"http://data.carnegiehall.org/events/48288","2010-02-23T20:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48289","2010-02-27T20:00:00","Leipzig Gewandhaus Orchestra"
"http://data.carnegiehall.org/events/48290","2010-02-28T14:00:00","Leipzig Gewandhaus Orchestra"
"http://data.carnegiehall.org/events/48291","2010-02-27T19:30:00","Christian Tetzlaff, Violin, Tanja Tetzlaff, Cello, and Lars Vogt, Piano"
"http://data.carnegiehall.org/events/48292","2010-02-28T19:30:00","Christian Tetzlaff, Violin, Tanja Tetzlaff, Cello, and Lars Vogt, Piano"
"http://data.carnegiehall.org/events/48293","2010-02-26T19:30:00","Tibet House U.S. Benefit Concert"
"http://data.carnegiehall.org/events/48295","2010-02-26T20:00:00","Haiti Benefit Concert featuring Paige Strackman"
"http://data.carnegiehall.org/events/48296","2010-02-27T12:00:00","American-Asian Fine Arts Association Student Recital"
"http://data.carnegiehall.org/events/48297","2010-02-27T16:00:00","American-Asian Fine Arts Association Student Recital"
"http://data.carnegiehall.org/events/48298","2010-02-27T20:30:00","Barbara Martínez: Flamenco and Latin Jazz"
"http://data.carnegiehall.org/events/48299","2010-02-28T13:30:00","National Music Certificate Program Certificates of Excellence Recital and Awards"
"http://data.carnegiehall.org/events/48301","2010-03-01T20:00:00","Minnesota Orchestra"
"http://data.carnegiehall.org/events/48302","2010-03-01T20:00:00","Aglaia Koras, Piano"
"http://data.carnegiehall.org/events/48303","2010-03-02T20:00:00","Music for Youth Benefit Concert: The Music of The Who"
"http://data.carnegiehall.org/events/48304","2010-03-02T19:00:00","Meet the Artist: Valery Gergiev"
"http://data.carnegiehall.org/events/48305","2010-03-03T19:30:00","Jue Wang, Piano"
"http://data.carnegiehall.org/events/48306","2010-03-04T20:00:00","Max Raabe Palast Orchester: A Night in Berlin"
"http://data.carnegiehall.org/events/48307","2010-03-04T20:00:00","Maria Nemtsova, Piano"
"http://data.carnegiehall.org/events/48308","2010-03-05T20:00:00","Best Bands International - An Evening of Concert and Jazz Music"
"http://data.carnegiehall.org/events/48309","2010-03-06T20:00:00","Music Masters of Wales"
"http://data.carnegiehall.org/events/48310","2010-03-07T14:00:00","New York Youth Symphony"
"http://data.carnegiehall.org/events/48311","2010-03-07T20:30:00","Lone Peak High School Chamber Singers, Ashbrook High School Concert Choir, National Youth Choir, and Scarsdale High School Wind Ensemble"
"http://data.carnegiehall.org/events/48312","2010-03-05T19:30:00","Jamie Barton, Mezzo-Soprano, and Kathleen Kelly, Piano"
"http://data.carnegiehall.org/events/48313","2010-03-06T13:30:00","Larchmont Music Academy Student Recital"
"http://data.carnegiehall.org/events/48314","2010-03-06T17:30:00","Saran Erdenebat, Soprano"
"http://data.carnegiehall.org/events/48315","2010-03-06T20:30:00","New York Lyric Opera Theatre"
"http://data.carnegiehall.org/events/48316","2010-03-07T19:00:00","Samantha Chang, Flute"
"http://data.carnegiehall.org/events/48317","2010-03-08T20:00:00","Oratorio Society of New York"
"http://data.carnegiehall.org/events/48318","2010-03-09T20:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48319","2010-03-10T20:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48320","2010-03-09T20:00:00","University of Louisville Grawemeyer Players"
"http://data.carnegiehall.org/events/48321","2010-03-10T19:30:00","Armenian Relief Society Centennial Celebration"
"http://data.carnegiehall.org/events/48322","2010-03-04T10:00:00","CarnegieKids: Sound Playground"
"http://data.carnegiehall.org/events/48323","2010-03-05T10:00:00","CarnegieKids: Sound Playground"
"http://data.carnegiehall.org/events/48324","2010-03-06T10:00:00","CarnegieKids: Sound Playground"
"http://data.carnegiehall.org/events/48325","2010-03-04T11:30:00","CarnegieKids: Sound Playground"
"http://data.carnegiehall.org/events/48326","2010-03-05T11:30:00","CarnegieKids: Sound Playground"
"http://data.carnegiehall.org/events/48327","2010-03-06T11:30:00","CarnegieKids: Sound Playground"
"http://data.carnegiehall.org/events/48329","2010-03-11T20:00:00","Best Choirs International - An Evening of Youth Choir Music"
"http://data.carnegiehall.org/events/48330","2010-03-11T19:30:00","Kronos Quartet"
"http://data.carnegiehall.org/events/48331","2010-03-12T20:00:00","The New York Pops: Celtic Music: A Saint Patrick's Day Celebration"
"http://data.carnegiehall.org/events/48332","2010-03-13T19:30:00","Poway High School Die Lieder Singers, National Youth Choir, and Roanoke College Children's Choir"
"http://data.carnegiehall.org/events/48333","2010-03-14T13:00:00","MidAmerica Prelude Concert: University of Texas at San Antonio Women's Alumnae Choir"
"http://data.carnegiehall.org/events/48334","2010-03-14T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48335","2010-03-12T19:30:00","Kronos Quartet"
"http://data.carnegiehall.org/events/48336","2010-03-13T22:00:00","Kronos Quartet"
"http://data.carnegiehall.org/events/48337","2010-03-14T19:30:00","Kronos Quartet"
"http://data.carnegiehall.org/events/48343","2010-03-13T13:00:00","American Protégé International Piano and Strings Competition Winners Recital"
"http://data.carnegiehall.org/events/48344","2010-03-14T19:00:00","American Protégé International Piano and Strings Competition Winners Recital"
"http://data.carnegiehall.org/events/48345","2010-03-13T20:30:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/48346","2010-03-14T14:30:00","Adamant Music School Student Recital"
"http://data.carnegiehall.org/events/48347","2010-03-15T19:30:00","The Fourth Annual Arthur Zankel Tribute Concert: Artemis Quartet"
"http://data.carnegiehall.org/events/48348","2010-03-15T20:00:00","Thomas Moore Festival: Moore's Irish Melodies"
"http://data.carnegiehall.org/events/48349","2010-03-16T20:00:00","Stevens Viola Duo"
"http://data.carnegiehall.org/events/48350","2010-03-17T20:00:00","Dawn Upshaw, Soprano, and Emanuel Ax, Piano"
"http://data.carnegiehall.org/events/48351","2010-03-18T14:00:00","National Youth Concert"
"http://data.carnegiehall.org/events/48352","2010-03-17T19:30:00","Kronos Quartet Master Class"
"http://data.carnegiehall.org/events/48353","2010-03-18T20:00:00","National Youth Concert"
"http://data.carnegiehall.org/events/48354","2010-03-19T20:00:00","Mainly Mozart"
"http://data.carnegiehall.org/events/48356","2010-03-20T20:00:00","Orpheus Chamber Orchestra"
"http://data.carnegiehall.org/events/48357","2010-03-21T14:00:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/48358","2010-03-21T20:30:00","Lang Lang, Piano, Christoph Eschenbach, Conductor, and the Schleswig-Holstein Festival Orchestra"
"http://data.carnegiehall.org/events/48359","2010-03-19T19:30:00","Anthony Marwood, Violin, Steven Isserlis, Cello, and Thomas Adès, Piano"
"http://data.carnegiehall.org/events/48360","2010-03-20T19:30:00","Gerald Finley, Baritone, and Julius Drake, Piano"
"http://data.carnegiehall.org/events/48361","2010-03-21T19:30:00","Kronos Quartet Young Artists Concert"
"http://data.carnegiehall.org/events/48362","2010-03-18T20:00:00","Carlos Pérez, Guitar"
"http://data.carnegiehall.org/events/48363","2010-03-19T19:30:00","London Haydn Quartet"
"http://data.carnegiehall.org/events/48364","2010-03-20T14:00:00","50th Annual Liederkranz Foundation Annual Awards Concert"
"http://data.carnegiehall.org/events/48365","2010-03-20T20:30:00","Hansoree Scholarship Concert"
"http://data.carnegiehall.org/events/48366","2010-03-21T14:00:00","Musical Armenia: Tanya Gabrelian, Piano, and Natalie Aroyan, Soprano"
"http://data.carnegiehall.org/events/48367","2010-03-21T19:00:00","Concert Festival Student Recital"
"http://data.carnegiehall.org/events/48368","2010-03-22T20:00:00","The Collegiate Chorale"
"http://data.carnegiehall.org/events/48369","2010-03-22T19:30:00","Standard Time with Michael Feinstein: Michael Feinstein and Friends"
"http://data.carnegiehall.org/events/48370","2010-03-22T20:00:00","Lisa Tipton, Violin, and Adrienne Kim, Piano"
"http://data.carnegiehall.org/events/48371","2010-03-23T13:00:00","New York Wind Band Festival"
"http://data.carnegiehall.org/events/48372","2010-03-23T20:00:00","New York Wind Band Festival"
"http://data.carnegiehall.org/events/48373","2010-03-23T19:30:00","Monica Huggett, Violin, and Kenneth Weiss, Harpsichord"
"http://data.carnegiehall.org/events/48374","2010-03-24T20:00:00","Penn State School of Music President's Concert"
"http://data.carnegiehall.org/events/48375","2010-03-24T19:30:00","Ensemble ACJW"
"http://data.carnegiehall.org/events/48376","2010-03-24T20:00:00","Erin Keefe, Violin, Anna Polonsky, Piano, and Andrey Tchekmazov, Cello"
"http://data.carnegiehall.org/events/48377","2010-03-25T20:00:00","San Francisco Symphony"
"http://data.carnegiehall.org/events/48378","2010-03-25T21:30:00","So Percussion"
"http://data.carnegiehall.org/events/48379","2010-03-25T20:00:00","Chihara Trio"
"http://data.carnegiehall.org/events/48380","2010-03-26T20:00:00","San Francisco Symphony"
"http://data.carnegiehall.org/events/48381","2010-03-27T20:00:00","Thomas Adès, Piano"
"http://data.carnegiehall.org/events/48382","2010-03-28T14:00:00","Ratimir Martinovic, Piano, Carolina Youth Symphony, and University of Central Missouri Wind Ensemble"
"http://data.carnegiehall.org/events/48383","2010-03-28T20:30:00","Field Studies International Spring Instrumental Music Festival"
"http://data.carnegiehall.org/events/48386","2010-03-26T22:00:00","Bassekou Kouyate, Ngoni, and Ngoni Ba"
"http://data.carnegiehall.org/events/48387","2010-03-27T13:00:00","Carnegie Hall Family Concert: Time for Three"
"http://data.carnegiehall.org/events/48388","2010-03-26T20:00:00","Margaret Cornils, Flute, and Sharon Jensen, Piano"
"http://data.carnegiehall.org/events/48389","2010-03-27T13:30:00","International Junior Music Competition Gala Concert"
"http://data.carnegiehall.org/events/48390","2010-03-27T17:30:00","Traditional and Classical Music of Kazakhstan"
"http://data.carnegiehall.org/events/48391","2010-03-27T20:30:00","Peter Fletcher, Guitar"
"http://data.carnegiehall.org/events/48392","2010-03-28T13:30:00","Music-Fest Rising Talents Festival Winners' Concert"
"http://data.carnegiehall.org/events/48393","2010-03-28T18:30:00","Music-Fest Rising Talents Festival Winners' Concert"
"http://data.carnegiehall.org/events/48394","2010-03-29T19:00:00","New York City Chamber Orchestra, Masterwork Festival Chorus, and National Festival Chorus"
"http://data.carnegiehall.org/events/48395","2010-03-29T20:00:00","Apostolos Palios, Piano"
"http://data.carnegiehall.org/events/48396","2010-03-30T20:00:00","Yonsei Alumni Concert"
"http://data.carnegiehall.org/events/48397","2010-03-31T20:00:00","Fred Hersch, Piano"
"http://data.carnegiehall.org/events/48398","2010-04-01T20:00:00","Sondra Radvanovsky, Soprano, and Dmitri Hvorostovsky, Baritone"
"http://data.carnegiehall.org/events/48399","2010-04-01T20:00:00","Ji In Yang, Violin"
"http://data.carnegiehall.org/events/48400","2010-04-02T09:30:00","Field Studies National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/48401","2010-04-02T14:30:00","Field Studies National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/48402","2010-04-02T19:30:00","Field Studies National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/48403","2010-04-03T09:30:00","Field Studies National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/48404","2010-04-03T14:30:00","Field Studies National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/48405","2010-04-03T19:30:00","Field Studies National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/48406","2010-04-04T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48407","2010-04-04T20:30:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48408","2010-04-05T20:00:00","Boston Symphony Orchestra"
"http://data.carnegiehall.org/events/48409","2010-04-02T20:30:00","Marianni Ebert, Singer"
"http://data.carnegiehall.org/events/48410","2010-04-03T14:00:00","Music From China Youth Orchestra: Music Rainbow III"
"http://data.carnegiehall.org/events/48411","2010-04-04T13:30:00","Overseas Chinese Instrumentalists Orchestra of New York Student Recital"
"http://data.carnegiehall.org/events/48412","2010-04-05T19:30:00","Alice Coote, Mezzo-Soprano, and Julius Drake, Piano"
"http://data.carnegiehall.org/events/48413","2010-04-05T19:30:00","Armenian Youth Talent Finalists Concert"
"http://data.carnegiehall.org/events/48416","2010-04-06T20:00:00","Sezen Aksu Live in New York"
"http://data.carnegiehall.org/events/48417","2010-04-07T19:00:00","Third Annual ABC Gala"
"http://data.carnegiehall.org/events/48418","2010-04-08T20:00:00","Carnegie Mellon Philharmonic"
"http://data.carnegiehall.org/events/48419","2010-04-09T20:00:00","Phil Mattson Vocal Jazz Festival"
"http://data.carnegiehall.org/events/48420","2010-04-10T20:00:00","Oh My Son: An Operatic Tableau"
"http://data.carnegiehall.org/events/48421","2010-04-11T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48422","2010-04-11T20:30:00","National Christian Middle School and High School Choirs"
"http://data.carnegiehall.org/events/48423","2010-04-12T20:00:00","Yefim Bronfman, Piano"
"http://data.carnegiehall.org/events/48424","2010-04-08T19:30:00","Yale in New York: Voices of American Music"
"http://data.carnegiehall.org/events/48425","2010-04-09T19:30:00","American Composers Orchestra"
"http://data.carnegiehall.org/events/48427","2010-04-11T19:30:00","Riccardo Joshua Moretti, Piano"
"http://data.carnegiehall.org/events/48428","2010-04-12T19:30:00","Dorothea Röschmann, Soprano, and Julius Drake, Piano"
"http://data.carnegiehall.org/events/48429","2010-04-13T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/48430","2010-04-08T19:30:00","DAAD Music Fellows Sound Understanding Concert"
"http://data.carnegiehall.org/events/48431","2010-04-09T20:00:00","Beijing Guitar Duo"
"http://data.carnegiehall.org/events/48432","2010-04-10T13:30:00","Lyndon Woodside Oratorio-Solo Competition Finalists"
"http://data.carnegiehall.org/events/48433","2010-04-10T17:30:00","Scott Watkins, Piano"
"http://data.carnegiehall.org/events/48434","2010-04-10T20:30:00","Mana Tokuno, Piano"
"http://data.carnegiehall.org/events/48435","2010-04-11T14:00:00","Alaria Chamber Ensemble"
"http://data.carnegiehall.org/events/48436","2010-04-20T10:15:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48437","2010-04-11T19:00:00","Junior Chamber Music"
"http://data.carnegiehall.org/events/48439","2010-04-21T10:15:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48440","2010-04-22T10:15:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48441","2010-04-23T10:15:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48442","2010-04-20T11:45:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48443","2010-04-21T11:45:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48444","2010-04-22T11:45:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48445","2010-04-23T11:45:00","Musical Explorers: My City, My Song"
"http://data.carnegiehall.org/events/48446","2010-04-13T19:30:00","Ensemble ACJW"
"http://data.carnegiehall.org/events/48447","2010-04-14T09:00:00","Cultural Exchange: Music of India"
"http://data.carnegiehall.org/events/48448","2010-04-14T20:00:00","Lee Kjelson Memorial ""Sounds of Music"" Series"
"http://data.carnegiehall.org/events/48449","2010-04-14T21:30:00","Maurice Chestnut, Tap Dancer, and Iva Bittová, Violin/Vocals"
"http://data.carnegiehall.org/events/48450","2010-04-15T20:00:00","Asko | Schoenberg"
"http://data.carnegiehall.org/events/48451","2010-04-16T20:00:00","The New York Pops: The Best of Lerner and Loewe"
"http://data.carnegiehall.org/events/48452","2010-04-17T14:00:00","Distinguished Concerts Singers International"
"http://data.carnegiehall.org/events/48453","2010-04-17T20:30:00","Distinguished Concerts Singers and Orchestra International"
"http://data.carnegiehall.org/events/48454","2010-04-18T15:00:00","Maurizio Pollini, Piano"
"http://data.carnegiehall.org/events/48455","2010-04-16T19:30:00","Asko | Schoenberg"
"http://data.carnegiehall.org/events/48457","2010-04-18T19:30:00","Takács Quartet"
"http://data.carnegiehall.org/events/48458","2010-04-15T20:00:00","New York Music Competition Winners' Concert"
"http://data.carnegiehall.org/events/48459","2010-04-16T21:30:00","Greetje Bijma, Voice, and Louis Andriessen, Piano, with Evan Parker"
"http://data.carnegiehall.org/events/48460","2010-04-17T21:30:00","Iva Bittová, Violin/Vocals, Cristina Zavalloni, Voice, and Andrea Rebaudengo, Piano"
"http://data.carnegiehall.org/events/48462","2010-04-18T13:30:00","Julie Jordan, Yuka Yanagi, Arthur Sato, Sarah Beaty, Alma Maria Liebrecht, Brad Balliett, and Attacca Quartet"
"http://data.carnegiehall.org/events/48463","2010-04-18T18:30:00","International Young Musicians Festival: ""Passion of Music 2010"" Winners Concert"
"http://data.carnegiehall.org/events/48464","2010-04-19T19:00:00","Masterwork Festival Chorus and New York City Chamber Orchestra/ National Festival Chorus/ Suzuki Royal Oak Camerata"
"http://data.carnegiehall.org/events/48465","2010-04-19T19:30:00","Kuss Quartet"
"http://data.carnegiehall.org/events/48466","2010-04-20T14:00:00","World Projects International New York International Music Festival"
"http://data.carnegiehall.org/events/48467","2010-04-20T20:00:00","World Projects International New York International Music Festival"
"http://data.carnegiehall.org/events/48468","2010-04-20T20:00:00","Daniel Cho, Violin"
"http://data.carnegiehall.org/events/48469","2010-04-21T20:00:00","KyungNam CBS (Christian Broadcasting System) 9th Anniversary Concert"
"http://data.carnegiehall.org/events/48470","2010-04-21T20:00:00","Victor Goldberg, Piano"
"http://data.carnegiehall.org/events/48471","2010-04-22T20:00:00","Frederica Von Stade, Mezzo-Soprano, and Martin Katz, Piano"
"http://data.carnegiehall.org/events/48472","2010-04-23T20:00:00","Musica Sacra Chorus and Orchestra"
"http://data.carnegiehall.org/events/48473","2010-04-22T19:30:00","Claire Chase, Flute"
"http://data.carnegiehall.org/events/48474","2010-04-24T20:00:00","Walt Whitman High School Ensembles"
"http://data.carnegiehall.org/events/48475","2010-04-25T20:30:00","National Children's Choir/ National Youth Choir"
"http://data.carnegiehall.org/events/48476","2010-04-24T19:00:00","Keshet Eilon Gala Benefit Concert"
"http://data.carnegiehall.org/events/48477","2010-04-25T15:00:00","Montclair Kimberley Academy Strings Program Student Recital"
"http://data.carnegiehall.org/events/48478","2010-04-23T19:30:00","Benjamin Hochman, Piano"
"http://data.carnegiehall.org/events/48479","2010-04-24T13:00:00","Northeast Pennsylvania Music Teachers Association Student Recital"
"http://data.carnegiehall.org/events/48480","2010-04-24T17:30:00","Vivian Fang Liu, Piano"
"http://data.carnegiehall.org/events/48482","2010-04-24T20:30:00","Carlos Barbosa-Lima, Guitar"
"http://data.carnegiehall.org/events/48483","2010-04-25T14:00:00","Velia Festival"
"http://data.carnegiehall.org/events/48484","2010-04-25T19:00:00","National League of Performing Arts Student Recital"
"http://data.carnegiehall.org/events/48485","2010-04-26T20:00:00","MidAmerica Choral Spotlight Series/ New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48486","2010-04-26T19:30:00","The Music of Georgia Shreve and Alvin Singleton"
"http://data.carnegiehall.org/events/48487","2010-04-26T20:00:00","Columbia Chamber Players"
"http://data.carnegiehall.org/events/48488","2010-04-27T20:30:00","Jon Faddis Quartet"
"http://data.carnegiehall.org/events/48489","2010-04-27T19:30:00","New York Youth Symphony Chamber Music Program"
"http://data.carnegiehall.org/events/48490","2010-04-28T20:00:00","A Night of Inspiration"
"http://data.carnegiehall.org/events/48491","2010-04-28T20:00:00","Hiroko Sasaki, Piano"
"http://data.carnegiehall.org/events/48492","2010-04-29T20:00:00","Maurizio Pollini, Piano"
"http://data.carnegiehall.org/events/48493","2010-04-29T18:00:00","IBLA Foundation 2010 Awards"
"http://data.carnegiehall.org/events/48494","2010-04-30T20:00:00","Philharmonia Orchestra of Yale: Penderecki Conducts Penderecki"
"http://data.carnegiehall.org/events/48495","2010-05-01T20:00:00","New York Choral Society"
"http://data.carnegiehall.org/events/48496","2010-05-02T14:00:00","Greater Westchester Youth Orchestras Spring Gala Concert"
"http://data.carnegiehall.org/events/48497","2010-05-02T20:30:00","Texas Tech University Choir, National Festival Chorus, and University of Alabama Singers"
"http://data.carnegiehall.org/events/48498","2010-04-30T19:30:00","I Musici de Montréal"
"http://data.carnegiehall.org/events/48499","2010-05-01T19:30:00","Piotr Anderszewski, Piano, Belcea Quartet, Henning Kraggerud, Violin, and Iwona Sobotka, Soprano"
"http://data.carnegiehall.org/events/48500","2010-05-02T19:30:00","Piotr Anderszewski, Piano, Belcea Quartet, Henning Kraggerud, Violin, and Iwona Sobotka, Soprano"
"http://data.carnegiehall.org/events/48501","2010-04-30T20:00:00","Velia Festival"
"http://data.carnegiehall.org/events/48502","2010-05-01T11:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/48503","2010-05-01T15:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/48504","2010-05-01T20:30:00","American Protégé International Competition Winners Recital"
"http://data.carnegiehall.org/events/48505","2010-05-02T13:30:00","Associated Music Teachers League Student Recital"
"http://data.carnegiehall.org/events/48506","2010-05-02T19:00:00","Eun Hee Seok and JungHee Park, Piano"
"http://data.carnegiehall.org/events/48507","2010-05-03T19:00:00","The New York Pops 27th Birthday Gala Concert: The Best is Yet to Come: Celebrating the Legacy of Frank Sinatra"
"http://data.carnegiehall.org/events/48508","2010-05-03T19:30:00","Venice Baroque Orchestra"
"http://data.carnegiehall.org/events/48509","2010-05-03T20:00:00","Enhake"
"http://data.carnegiehall.org/events/48510","2010-05-04T20:00:00","Orpheus Chamber Orchestra"
"http://data.carnegiehall.org/events/48512","2010-05-05T20:00:00","Thomas Quasthoff, Bass-Baritone, and Justus Zeyen, Piano"
"http://data.carnegiehall.org/events/48513","2010-05-05T10:15:00","Global Encounters: Music of Mexico"
"http://data.carnegiehall.org/events/48514","2010-05-05T12:15:00","Global Encounters: Music of Mexico"
"http://data.carnegiehall.org/events/48515","2010-05-06T20:00:00","Recuerdos: Danny Rivera and Michel Camilo"
"http://data.carnegiehall.org/events/48516","2010-05-06T11:00:00","Cultural Exchange: Music of Mexico"
"http://data.carnegiehall.org/events/48517","2010-05-06T20:00:00","Youth Theatre Japan New York Concert 2010"
"http://data.carnegiehall.org/events/48522","2010-05-07T20:00:00","A Cappella for a Cure: The Harvard Krokodiloes, The Yale Whiffenpoofs, and The Princeton Tigertones"
"http://data.carnegiehall.org/events/48523","2010-05-08T20:00:00","St. Cecilia Chorus and Orchestra"
"http://data.carnegiehall.org/events/48524","2010-05-09T15:00:00","Maurizio Pollini, Piano"
"http://data.carnegiehall.org/events/48525","2010-05-07T20:30:00","Crystallia Spilianaki: On a theme of loss - from Myth to Art"
"http://data.carnegiehall.org/events/48526","2010-05-07T22:00:00","Sones de México Ensemble"
